step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
349,CASH_OUT,111582.95,C1150587761,0.0,0.0,C704389114,503344.79,614927.73,0,0
187,CASH_OUT,277683.76,C649944286,0.0,0.0,C1578310532,2076837.62,2354521.38,0,0
301,CASH_OUT,111250.1,C848091080,190668.69,79418.59,C1861061510,0.0,111250.1,0,0
44,CASH_OUT,41748.27,C817711489,0.0,0.0,C945394469,422537.19,464285.46,0,0
396,PAYMENT,23014.02,C1283617299,387.0,0.0,M1354430705,0.0,0.0,0,0
373,TRANSFER,19135.13,C1055810700,0.0,0.0,C1031469562,521366.29,540501.42,0,0
300,CASH_IN,34652.32,C786256928,10244026.61,10278678.93,C630231922,113984.21,79331.89,0,0
373,CASH_OUT,338153.58,C512773510,17562.0,0.0,C727754382,0.0,338153.58,0,0
395,CASH_IN,297292.85,C1353795444,10936717.92,11234010.77,C963036390,2119367.8,1822074.95,0,0
249,CASH_OUT,257449.04,C141452941,14924.0,0.0,C654759760,0.0,257449.04,0,0
186,TRANSFER,898267.2,C1179151419,0.0,0.0,C2096671137,1428273.36,2326540.56,0,0
17,CASH_IN,53437.07,C60430610,3222673.61,3276110.68,C126129101,7642951.77,7816295.35,0,0
36,CASH_IN,119913.28,C1159705438,3229791.74,3349705.03,C116751724,1458235.72,1338322.43,0,0
41,CASH_OUT,170581.94,C80189216,5249.0,0.0,C1718387120,0.0,170581.94,0,0
233,PAYMENT,8234.75,C1328319502,0.0,0.0,M1543149515,0.0,0.0,0,0
370,PAYMENT,26078.68,C192370426,0.0,0.0,M985406700,0.0,0.0,0,0
400,CASH_OUT,87639.95,C1237505830,0.0,0.0,C1520243986,3582617.4,3670257.35,0,0
353,CASH_IN,50510.93,C1652852153,373619.81,424130.74,C146281973,216526.0,166015.07,0,0
326,CASH_IN,185864.41,C694047530,1425092.42,1610956.83,C137992595,236083.53,50219.13,0,0
345,CASH_OUT,467805.71,C1954528130,19210.0,0.0,C1499586882,8567.86,476373.57,0,0
212,PAYMENT,6203.58,C1684776253,67074.0,60870.42,M988972647,0.0,0.0,0,0
407,TRANSFER,426950.5,C1336635070,0.0,0.0,C509282150,1671172.73,2098123.22,0,0
253,TRANSFER,976000.83,C592650886,51857.0,0.0,C969982778,0.0,976000.83,0,0
132,PAYMENT,2413.17,C104322783,0.0,0.0,M200878964,0.0,0.0,0,0
188,PAYMENT,5106.31,C1989298373,50586.0,45479.69,M2062894997,0.0,0.0,0,0
18,CASH_OUT,86041.42,C1008615544,33881.0,0.0,C3438031,233266.59,319308.01,0,0
307,CASH_OUT,25419.4,C1223984818,0.0,0.0,C462059715,40060.83,65480.23,0,0
138,TRANSFER,125758.53,C999831292,5565.0,0.0,C72693187,488962.01,614720.53,0,0
353,TRANSFER,2716316.92,C2022000966,31102.0,0.0,C2133014316,0.0,2716316.92,0,0
203,PAYMENT,33461.83,C1422805974,403602.0,370140.17,M811580783,0.0,0.0,0,0
17,CASH_IN,152817.98,C579234592,20963.0,173780.98,C1877453512,1089110.31,936292.33,0,0
405,PAYMENT,22189.71,C1506845591,0.0,0.0,M2000528702,0.0,0.0,0,0
260,CASH_IN,448.44,C1374332277,373947.78,374396.23,C1615607112,1513213.82,1512765.38,0,0
258,CASH_IN,119812.38,C1245812991,5821121.8,5940934.18,C1214057792,221731.15,101918.77,0,0
187,PAYMENT,986.96,C1893283985,130623.8,129636.84,M539917377,0.0,0.0,0,0
44,CASH_OUT,193780.67,C2026168550,0.0,0.0,C773405372,581533.01,775313.68,0,0
15,PAYMENT,1681.84,C377460705,29715.0,28033.16,M585845168,0.0,0.0,0,0
251,CASH_IN,180494.04,C1043990468,5406432.26,5586926.3,C1038139528,1098028.08,917534.04,0,0
379,PAYMENT,13628.01,C569009870,0.0,0.0,M2020879253,0.0,0.0,0,0
354,TRANSFER,58621.57,C990336483,17424.87,0.0,C373880713,108742.05,167363.62,0,0
164,CASH_OUT,188016.08,C1239466876,0.0,0.0,C426818881,669634.38,857650.46,0,0
596,CASH_IN,355888.33,C1207140682,8032.0,363920.33,C961551061,1275976.42,920088.09,0,0
36,CASH_OUT,66711.3,C107924399,0.0,0.0,C242148834,513659.73,580371.03,0,0
374,PAYMENT,55892.19,C1328058706,0.0,0.0,M2003472692,0.0,0.0,0,0
131,CASH_IN,582207.75,C516265391,656152.98,1238360.74,C1241262208,3268127.71,2685919.96,0,0
205,CASH_OUT,77596.25,C1957679309,37120.0,0.0,C247019649,0.0,77596.25,0,0
333,CASH_IN,102818.63,C1687854623,11844.0,114662.63,C1790982341,176768.53,73949.9,0,0
238,CASH_IN,120244.74,C2074569099,1860990.66,1981235.4,C1638294145,1125067.45,1004822.71,0,0
299,PAYMENT,2011.32,C983673768,10951.0,8939.68,M1753063980,0.0,0.0,0,0
20,CASH_OUT,29879.52,C1025924024,262.0,0.0,C1991187732,1149571.92,1179451.44,0,0
154,CASH_IN,98980.49,C1539801045,10348.0,109328.49,C1143497590,0.0,0.0,0,0
207,PAYMENT,20485.95,C205540502,946.0,0.0,M1349248579,0.0,0.0,0,0
402,PAYMENT,19296.53,C944976545,36284.0,16987.47,M1373694998,0.0,0.0,0,0
394,CASH_IN,234026.49,C403822038,40557.0,274583.49,C460511072,0.0,0.0,0,0
326,CASH_OUT,79220.32,C1783147147,0.0,0.0,C1445971700,221412.73,300633.05,0,0
325,TRANSFER,238682.58,C457869967,0.0,0.0,C1702330829,931903.53,1170586.1,0,0
257,CASH_IN,3307.17,C1190244282,123024.0,126331.17,C309109766,0.0,0.0,0,0
140,CASH_IN,19005.97,C1658694202,121427.0,140432.97,C1668331932,0.0,0.0,0,0
514,PAYMENT,5568.48,C1293503232,0.0,0.0,M1983436802,0.0,0.0,0,0
256,PAYMENT,11943.74,C611953330,7464.0,0.0,M1144875974,0.0,0.0,0,0
276,PAYMENT,15730.27,C837641121,8122.37,0.0,M1332533658,0.0,0.0,0,0
250,PAYMENT,22000.43,C1913450106,10455.0,0.0,M279168354,0.0,0.0,0,0
251,PAYMENT,3926.67,C671250061,0.0,0.0,M16191361,0.0,0.0,0,0
41,PAYMENT,7203.0,C848508986,54403.0,47200.0,M127684341,0.0,0.0,0,0
396,CASH_OUT,314888.94,C644771556,1596.0,0.0,C1096549092,156929.15,471818.09,0,0
254,CASH_OUT,190910.81,C888804910,20265.0,0.0,C1102023119,878163.22,1069074.03,0,0
401,CASH_IN,103909.54,C441648912,61848.0,165757.54,C479275762,233656.25,129746.72,0,0
161,CASH_IN,233199.79,C1108596379,124632.0,357831.79,C283333980,991647.53,1291854.78,0,0
161,CASH_OUT,501203.77,C1883339046,6748.0,0.0,C697740464,877181.43,1378385.2,0,0
20,CASH_OUT,155272.04,C328786875,0.0,0.0,C1207946845,1522910.76,1678182.8,0,0
40,CASH_OUT,213500.12,C401188824,0.0,0.0,C1469293879,3319781.53,3533281.65,0,0
18,TRANSFER,362803.58,C1562625513,0.0,0.0,C989236774,1422856.85,1650610.73,0,0
398,PAYMENT,9497.11,C425309834,103999.0,94501.89,M348436714,0.0,0.0,0,0
349,PAYMENT,9016.21,C743846996,1835.6,0.0,M366158621,0.0,0.0,0,0
354,PAYMENT,4993.54,C1769338414,253762.12,248768.59,M1104612005,0.0,0.0,0,0
258,CASH_OUT,186869.81,C423941449,398.0,0.0,C1880749924,67637.81,254507.61,0,0
278,CASH_IN,155045.34,C908978333,21245.0,176290.34,C672004422,199326.84,44281.49,0,0
232,PAYMENT,20927.13,C1626958170,0.0,0.0,M768925199,0.0,0.0,0,0
330,CASH_IN,58833.97,C1648874329,220939.84,279773.81,C1340102376,1036680.94,977846.97,0,0
328,CASH_OUT,159258.78,C1692633322,56398.0,0.0,C418174417,2719.94,161978.72,0,0
191,CASH_IN,307933.83,C1517617527,1219845.59,1527779.42,C2146049777,2018018.92,1710085.08,0,0
208,CASH_OUT,329126.15,C34701665,10093.0,0.0,C234224172,526603.07,855729.22,0,0
26,TRANSFER,154069.0,C124100380,0.0,0.0,C724958854,1452666.74,1606735.74,0,0
373,PAYMENT,23524.72,C1196886211,12556.0,0.0,M479702111,0.0,0.0,0,0
10,CASH_OUT,214362.59,C1818292794,85886.0,0.0,C979637490,735725.68,801097.05,0,0
302,CASH_IN,336335.92,C1611967514,49454.77,385790.69,C1634636952,568495.43,232159.51,0,0
300,PAYMENT,7125.84,C2126070123,235945.3,228819.46,M395724865,0.0,0.0,0,0
283,CASH_OUT,235667.66,C51015455,532.0,0.0,C481225954,0.0,235667.66,0,0
355,TRANSFER,1300634.04,C2013921943,11565.0,0.0,C339172225,1255089.72,2555723.75,0,0
309,PAYMENT,14318.33,C740256678,10075.0,0.0,M1519280115,0.0,0.0,0,0
130,CASH_OUT,41433.08,C1724476223,31961.0,0.0,C941401097,0.0,41433.08,0,0
134,CASH_OUT,192706.72,C1716600294,0.0,0.0,C1434818207,244248.84,436955.56,0,0
159,PAYMENT,5150.96,C119816981,20916.0,15765.04,M1220738100,0.0,0.0,0,0
352,PAYMENT,2416.84,C1113576830,0.0,0.0,M2029210664,0.0,0.0,0,0
397,CASH_IN,55303.79,C813806684,1359073.24,1414377.02,C650073715,182405.37,127101.58,0,0
17,TRANSFER,294954.72,C125847316,70360.0,0.0,C911869763,8945.88,303900.61,0,0
186,CASH_IN,406579.28,C1652489036,6677932.58,7084511.85,C1546672086,517062.77,110483.49,0,0
23,CASH_IN,59829.88,C152864591,3961302.65,4021132.52,C588068010,803168.29,743338.41,0,0
185,CASH_OUT,283482.81,C785513441,0.0,0.0,C1487681477,430936.06,714418.86,0,0
262,PAYMENT,18219.74,C2004577057,8030.0,0.0,M833929319,0.0,0.0,0,0
142,PAYMENT,5818.63,C980121990,126701.0,120882.37,M1405003989,0.0,0.0,0,0
14,PAYMENT,5119.96,C796740136,130780.0,125660.04,M2016935136,0.0,0.0,0,0
228,CASH_OUT,283857.55,C526071522,0.0,0.0,C50661246,499222.44,783079.99,0,0
186,CASH_OUT,177531.89,C869416387,22729.0,0.0,C727416037,0.0,177531.89,0,0
140,PAYMENT,1637.65,C149730021,0.0,0.0,M648422409,0.0,0.0,0,0
325,PAYMENT,48483.04,C1409223628,0.0,0.0,M654156060,0.0,0.0,0,0
688,PAYMENT,8135.3,C1021299895,0.0,0.0,M1042737905,0.0,0.0,0,0
9,CASH_OUT,179195.91,C2070830221,0.0,0.0,C925936450,191844.62,687050.58,0,0
260,PAYMENT,4944.72,C1311544533,26147.0,21202.28,M239024994,0.0,0.0,0,0
177,CASH_OUT,151153.77,C1277144672,0.0,0.0,C452994514,452913.92,604067.69,0,0
38,CASH_IN,210165.17,C1076510620,10041.0,220206.17,C520959920,331506.93,121341.76,0,0
350,CASH_IN,495989.09,C510887111,12010063.2,12506052.29,C1400714596,1405382.45,909393.36,0,0
288,CASH_OUT,62279.14,C1716122698,0.0,0.0,C942767209,1218694.25,1280973.39,0,0
153,TRANSFER,760494.58,C1604281122,20467.0,0.0,C1232510447,3659644.09,4420138.67,0,0
589,PAYMENT,67698.6,C1100849080,146223.61,78525.01,M2140583047,0.0,0.0,0,0
357,PAYMENT,10247.08,C673627552,857.0,0.0,M828545833,0.0,0.0,0,0
161,PAYMENT,30238.82,C555649559,14852.0,0.0,M367298552,0.0,0.0,0,0
43,PAYMENT,9611.76,C243340781,90544.0,80932.24,M1577137517,0.0,0.0,0,0
131,TRANSFER,192868.69,C1714596703,0.0,0.0,C1546828760,260488.04,453356.73,0,0
281,PAYMENT,3834.43,C1716784681,14853.0,11018.57,M1519333386,0.0,0.0,0,0
522,PAYMENT,11145.44,C994036299,67.0,0.0,M453352288,0.0,0.0,0,0
45,CASH_OUT,173110.19,C550443213,0.0,0.0,C1388052079,931193.09,1104303.28,0,0
308,CASH_IN,101579.38,C772600335,3402127.68,3503707.06,C661784031,292275.72,190696.34,0,0
38,CASH_IN,231717.17,C21240688,2942110.97,3173828.14,C642542160,3338148.9,3106431.73,0,0
308,CASH_OUT,210076.46,C69546075,0.0,0.0,C881977086,252998.04,463074.49,0,0
332,PAYMENT,2339.31,C677984024,0.0,0.0,M1647100760,0.0,0.0,0,0
285,CASH_OUT,99604.51,C225819343,0.0,0.0,C663881173,2251666.37,2351270.88,0,0
237,PAYMENT,7240.89,C167416729,0.0,0.0,M642234911,0.0,0.0,0,0
710,CASH_OUT,413793.66,C1954038759,2152.0,0.0,C663701980,0.0,413793.66,0,0
142,PAYMENT,1782.41,C873532743,35964.0,34181.59,M391903188,0.0,0.0,0,0
250,TRANSFER,810421.77,C454733728,30454.0,0.0,C547331913,0.0,810421.77,0,0
144,PAYMENT,6020.15,C1255365975,20451.0,14430.85,M562690515,0.0,0.0,0,0
132,PAYMENT,30800.86,C186663382,31254.74,453.88,M253037832,0.0,0.0,0,0
43,TRANSFER,406047.77,C1217761321,0.0,0.0,C1469084143,5864277.03,6270324.8,0,0
162,CASH_OUT,207433.41,C1639420130,0.0,0.0,C1095580860,609433.72,816867.13,0,0
302,PAYMENT,1885.73,C163488772,0.0,0.0,M138843964,0.0,0.0,0,0
423,PAYMENT,20304.95,C1102121665,45635.0,25330.05,M537948587,0.0,0.0,0,0
20,CASH_OUT,45534.67,C1034594703,66954.0,21419.33,C2082686329,170273.82,215808.49,0,0
156,PAYMENT,3272.62,C1188591521,0.0,0.0,M848416436,0.0,0.0,0,0
208,PAYMENT,4969.9,C1846192101,0.0,0.0,M2001550364,0.0,0.0,0,0
275,CASH_OUT,134882.54,C170509328,51473.0,0.0,C1938248985,158721.62,293604.15,0,0
21,CASH_OUT,385164.68,C2058750023,15088.48,0.0,C1453382929,2284943.62,2670108.3,0,0
305,CASH_OUT,29932.72,C2058991004,0.0,0.0,C983927470,869053.39,898986.11,0,0
356,TRANSFER,291486.48,C1727859814,11592.0,0.0,C2040569613,50761.73,342248.22,0,0
43,CASH_OUT,6085.17,C659530237,15851.52,9766.35,C1861324880,433787.56,439872.73,0,0
369,CASH_OUT,376202.76,C140087148,37195.25,0.0,C1365321909,443647.01,819849.78,0,0
261,PAYMENT,3540.39,C2027553398,21893.0,18352.61,M30838765,0.0,0.0,0,0
302,PAYMENT,25317.93,C2068026765,0.0,0.0,M1187529868,0.0,0.0,0,0
163,PAYMENT,13495.35,C814682782,17255.83,3760.48,M199669704,0.0,0.0,0,0
260,PAYMENT,2213.23,C1514329224,257277.0,255063.77,M1673044454,0.0,0.0,0,0
252,PAYMENT,43566.61,C817887891,533.0,0.0,M1284296546,0.0,0.0,0,0
265,PAYMENT,201.06,C1899302099,39805.0,39603.94,M504402720,0.0,0.0,0,0
325,CASH_OUT,95162.92,C811117921,34689.0,0.0,C1845475495,880381.55,975544.47,0,0
211,TRANSFER,693100.78,C1988684720,0.0,0.0,C740589443,1568976.87,2262077.65,0,0
140,PAYMENT,4849.71,C2103477273,348253.0,343403.29,M1682293918,0.0,0.0,0,0
163,CASH_IN,134452.35,C852853307,104575.0,239027.35,C1295795099,1746473.15,1612020.8,0,0
137,CASH_IN,230558.65,C427550401,3165315.61,3395874.27,C1764291056,398476.02,167917.37,0,0
276,CASH_OUT,38313.03,C566381644,0.0,0.0,C312486062,269781.61,308094.64,0,0
190,CASH_OUT,27645.1,C1115995057,33100.0,5454.9,C1152213441,99253.65,126898.75,0,0
212,CASH_OUT,326819.89,C791286681,0.0,0.0,C1998377549,390622.45,717442.34,0,0
303,CASH_IN,152537.17,C1940866051,9009080.12,9161617.3,C1160445855,219180.05,66642.87,0,0
168,PAYMENT,6447.46,C2108654023,105395.0,98947.54,M623859129,0.0,0.0,0,0
347,PAYMENT,34566.09,C1283226096,11541.0,0.0,M175655551,0.0,0.0,0,0
164,CASH_IN,212720.08,C1170082979,2350679.01,2563399.09,C1374333939,689793.34,299871.79,0,0
256,TRANSFER,989263.35,C1826570323,0.0,0.0,C1229092441,1305525.15,2294788.5,0,0
276,TRANSFER,712569.96,C1186026877,619.0,0.0,C185246712,169046.27,881616.24,0,0
402,CASH_IN,219424.39,C113947865,15186.0,234610.39,C2011932013,74299.32,0.0,0,0
183,PAYMENT,10188.06,C1038211072,0.0,0.0,M537344370,0.0,0.0,0,0
211,PAYMENT,6788.55,C426578213,0.0,0.0,M232373421,0.0,0.0,0,0
44,CASH_OUT,223452.84,C794324218,10990.0,0.0,C352423225,1304105.59,1527558.43,0,0
139,CASH_OUT,318889.76,C1614048614,0.0,0.0,C1416567518,786532.34,1105422.1,0,0
131,TRANSFER,667361.4,C1740847657,40685.0,0.0,C1524902616,1083805.57,1751166.98,0,0
129,TRANSFER,292129.86,C159008497,0.0,0.0,C1124355772,2660121.26,2952251.12,0,0
43,CASH_IN,40.54,C1630921847,1692483.84,1692524.38,C1042547152,385172.43,385131.89,0,0
301,CASH_IN,13550.88,C1971314228,611643.85,625194.74,C1321945931,153887.88,140337.0,0,0
42,CASH_OUT,59417.2,C2047521653,0.0,0.0,C1141275429,1673477.3,1732894.49,0,0
351,PAYMENT,2691.84,C2016733316,12.0,0.0,M211997754,0.0,0.0,0,0
349,TRANSFER,1889562.4,C688508752,0.0,0.0,C2041992300,2000149.81,3535258.15,0,0
203,PAYMENT,15991.09,C807824263,0.0,0.0,M1547821608,0.0,0.0,0,0
371,CASH_IN,194996.86,C765048682,3080.0,198076.86,C1169160357,744315.66,549318.8,0,0
253,CASH_IN,485238.24,C440973091,349484.3,834722.53,C292318510,917157.18,431918.95,0,0
13,PAYMENT,6800.05,C831255982,579713.63,572913.58,M1431082110,0.0,0.0,0,0
264,DEBIT,3391.46,C794974264,145616.0,142224.54,C1924789103,432633.2,436024.66,0,0
329,CASH_IN,211608.57,C1588506727,823410.69,1035019.26,C44672977,1541369.33,1329760.76,0,0
136,PAYMENT,4503.69,C876270563,154.0,0.0,M969210774,0.0,0.0,0,0
252,CASH_OUT,56998.07,C766391097,0.0,0.0,C750452235,27320481.89,27377479.96,0,0
345,PAYMENT,6214.69,C489785974,11560.53,5345.84,M1639812529,0.0,0.0,0,0
12,PAYMENT,5810.31,C388037470,71374.0,65563.69,M316836846,0.0,0.0,0,0
397,PAYMENT,20971.6,C1602646197,8651.0,0.0,M1043010301,0.0,0.0,0,0
163,CASH_IN,170003.72,C468307434,6881554.12,7051557.84,C505564342,4701199.23,4678264.96,0,0
235,CASH_OUT,72536.66,C1954003879,0.0,0.0,C123989764,2273447.78,2345984.44,0,0
307,PAYMENT,14714.57,C323444150,38730.0,24015.43,M1483972729,0.0,0.0,0,0
12,CASH_IN,77739.84,C1506214463,5432647.77,5510387.61,C1104197405,10353488.44,10275748.61,0,0
304,CASH_IN,237805.13,C905793477,30129.0,267934.13,C311281387,0.0,0.0,0,0
567,CASH_OUT,83409.98,C912725797,329.04,0.0,C1537497150,1831721.39,1915131.37,0,0
203,PAYMENT,14865.64,C1551892766,94174.0,79308.36,M653544905,0.0,0.0,0,0
44,CASH_IN,47332.91,C251224730,3828391.25,3875724.16,C904568643,57198.34,9865.43,0,0
44,CASH_OUT,462578.8,C1219154117,0.0,0.0,C588276667,2602602.43,3065181.23,0,0
396,CASH_OUT,70933.23,C1799201419,1175.0,0.0,C119585033,403091.75,474024.98,0,0
350,TRANSFER,51474.8,C471221750,0.0,0.0,C1971857196,235097.83,286572.63,0,0
181,CASH_OUT,119132.17,C26833093,51836.0,0.0,C1256627429,763268.6,882400.77,0,0
332,CASH_IN,242181.95,C1752064759,2883632.87,3125814.81,C295917556,2888232.54,2646050.6,0,0
43,CASH_IN,259284.19,C1307935913,39084.0,298368.19,C2035641526,0.0,0.0,0,0
36,CASH_OUT,325751.06,C548057375,149847.0,0.0,C1928349261,1268427.74,1833133.76,0,0
253,TRANSFER,69153.35,C175994280,0.0,0.0,C918391114,91493.12,160646.47,0,0
302,TRANSFER,132273.37,C124104012,28481.0,0.0,C520868445,201562.82,333836.18,0,0
202,CASH_OUT,190310.02,C71960170,27490.0,0.0,C246728748,0.0,190310.02,0,0
403,CASH_OUT,180266.37,C322555395,10643.0,0.0,C1568001021,840978.72,1021245.1,0,0
41,PAYMENT,2935.32,C748540862,51713.0,48777.68,M548156167,0.0,0.0,0,0
404,TRANSFER,189109.58,C1111592570,102131.0,0.0,C1019374639,1552336.33,1741445.91,0,0
192,PAYMENT,3452.91,C1098982875,42547.0,39094.09,M1397889860,0.0,0.0,0,0
306,CASH_OUT,176883.55,C512023085,81795.0,0.0,C1060020553,236526.59,413410.14,0,0
191,PAYMENT,1852.8,C1480301308,0.0,0.0,M579642583,0.0,0.0,0,0
181,CASH_IN,200598.19,C1398639800,172.0,200770.19,C1009347700,893367.39,692769.2,0,0
287,TRANSFER,1904126.95,C1857629804,0.0,0.0,C1273394446,3392326.97,5296453.93,0,0
285,TRANSFER,433058.52,C1422295923,21197.81,0.0,C1276454824,882729.37,1315787.89,0,0
191,PAYMENT,1536.73,C1533458409,53418.0,51881.27,M314902437,0.0,0.0,0,0
21,CASH_IN,118090.76,C498216638,147825.0,265915.76,C1318650648,2177736.27,2711378.37,0,0
349,PAYMENT,1769.6,C1246170366,774575.8,772806.2,M315908668,0.0,0.0,0,0
256,PAYMENT,9494.06,C1419958200,625225.56,615731.5,M1163704533,0.0,0.0,0,0
163,PAYMENT,13124.45,C1386428010,15637.0,2512.55,M1961367843,0.0,0.0,0,0
406,CASH_OUT,42562.95,C18968657,0.0,0.0,C173807572,1395170.95,1437733.9,0,0
588,CASH_OUT,219609.52,C1131641291,93063.0,0.0,C1915865544,0.0,219609.52,0,0
232,PAYMENT,2644.21,C392439132,0.0,0.0,M598044339,0.0,0.0,0,0
155,CASH_OUT,95112.16,C1933425758,0.0,0.0,C1478275628,1261553.85,1356666.01,0,0
228,TRANSFER,110168.36,C1515139387,0.0,0.0,C1493029873,130964.97,241133.33,0,0
375,PAYMENT,18122.01,C1863680847,166.0,0.0,M219941858,0.0,0.0,0,0
254,CASH_IN,367230.42,C833271398,3306778.45,3674008.86,C1233756672,415372.77,48142.36,0,0
284,CASH_IN,183678.36,C1040849606,965.0,184643.36,C592398719,0.0,0.0,0,0
40,PAYMENT,25509.52,C1770095015,22012.0,0.0,M153108375,0.0,0.0,0,0
379,CASH_IN,138156.45,C1524611840,545.0,138701.45,C1473886291,902925.43,764768.99,0,0
351,CASH_OUT,118187.22,C400889691,0.0,0.0,C1653316149,895862.62,1014049.85,0,0
331,PAYMENT,10179.15,C933420061,27098.82,16919.66,M1448999984,0.0,0.0,0,0
40,CASH_OUT,56333.45,C875722722,0.0,0.0,C1664307663,423635.74,479969.19,0,0
379,CASH_OUT,87079.98,C675988406,11894.0,0.0,C539869632,0.0,87079.98,0,0
589,PAYMENT,42366.06,C609336893,21484.0,0.0,M912846331,0.0,0.0,0,0
237,CASH_OUT,249447.58,C940638465,22156.0,0.0,C1771499427,78302.34,327749.92,0,0
661,CASH_OUT,256298.89,C290100060,0.0,0.0,C1816726493,1952228.41,2208527.31,0,0
403,CASH_OUT,77058.71,C2076272617,30033.0,0.0,C1598154875,193010.92,270069.63,0,0
345,CASH_OUT,208323.05,C946655181,12499.0,0.0,C1031970854,281437.88,489760.93,0,0
374,CASH_OUT,167890.71,C1959203094,0.0,0.0,C272412400,420128.8,588019.51,0,0
252,CASH_OUT,203802.08,C582179157,639.0,0.0,C1113398892,81710.27,285512.36,0,0
284,CASH_OUT,211217.11,C153671416,0.0,0.0,C4612707,583621.68,794838.8,0,0
129,PAYMENT,34856.01,C644179199,0.0,0.0,M548953874,0.0,0.0,0,0
140,CASH_IN,283712.25,C1249064358,517542.0,801254.25,C513555540,637770.56,354058.3,0,0
232,CASH_IN,352981.5,C1338322910,161291.0,514272.5,C993207543,0.0,0.0,0,0
355,CASH_IN,249152.8,C1055465496,3826442.54,4075595.34,C1778732196,262810.69,55656.95,0,0
132,TRANSFER,775066.89,C1520178158,0.0,0.0,C1296356740,1163995.4,1939062.29,0,0
15,PAYMENT,1815.53,C873946930,10314.34,8498.81,M1440366680,0.0,0.0,0,0
353,CASH_OUT,247131.68,C573028406,52159.0,0.0,C1020273587,128230.12,375361.79,0,0
44,PAYMENT,19091.93,C1396883983,0.0,0.0,M223951905,0.0,0.0,0,0
187,CASH_OUT,16698.3,C1046120141,1325.0,0.0,C136937809,2094487.49,2111185.8,0,0
179,CASH_IN,49757.91,C64811247,1632526.51,1682284.43,C1143643225,4849855.63,4807437.09,0,0
211,CASH_IN,240937.46,C878547,20999.0,261936.46,C1729913657,27943.28,0.0,0,0
12,PAYMENT,12048.14,C1536815391,0.0,0.0,M1114239382,0.0,0.0,0,0
574,CASH_OUT,165590.25,C994928727,0.0,0.0,C2059369168,1647098.1,1812688.35,0,0
160,TRANSFER,588624.1,C2017563684,53649.0,0.0,C1441884997,0.0,588624.1,0,0
201,CASH_IN,21781.35,C1448417428,5363480.29,5385261.64,C1713605660,7306903.34,7285121.99,0,0
331,PAYMENT,18097.79,C382705959,177217.0,159119.21,M531742378,0.0,0.0,0,0
178,CASH_OUT,134073.44,C1661396602,0.0,0.0,C1002140910,648062.2,814578.32,0,0
206,CASH_IN,226454.4,C1195004498,4134430.66,4360885.06,C2065755978,361343.47,134889.07,0,0
332,PAYMENT,1766.37,C2003083463,0.0,0.0,M1925495337,0.0,0.0,0,0
350,CASH_OUT,196286.66,C359616555,0.0,0.0,C804950817,719300.52,915587.19,0,0
156,PAYMENT,21786.03,C551496095,20696.0,0.0,M1488060983,0.0,0.0,0,0
374,TRANSFER,240383.51,C158107897,11290.0,0.0,C1306281272,0.0,240383.51,0,0
250,PAYMENT,4413.1,C1988493580,0.0,0.0,M417867586,0.0,0.0,0,0
300,CASH_IN,74600.07,C1949274130,228.0,74828.07,C2106459567,347531.43,272931.36,0,0
552,PAYMENT,12763.34,C1217664030,218622.0,205858.66,M752156377,0.0,0.0,0,0
471,TRANSFER,257842.53,C2109223326,0.0,0.0,C626014461,483511.98,741354.51,0,0
181,CASH_OUT,22699.1,C188511270,0.0,0.0,C246791852,402625.54,425324.64,0,0
234,CASH_OUT,245656.42,C1517773167,0.0,0.0,C1856294267,430394.91,676051.33,0,0
139,CASH_OUT,130036.68,C307271601,0.0,0.0,C1722970133,1288847.56,1418884.24,0,0
181,CASH_OUT,376665.77,C1248632328,31407.0,0.0,C2100030205,144497.16,521162.93,0,0
36,PAYMENT,8672.67,C2116134243,27858.0,19185.33,M2072051541,0.0,0.0,0,0
373,PAYMENT,3024.5,C1922231017,31174.0,28149.5,M1519220566,0.0,0.0,0,0
378,CASH_OUT,42792.04,C2020973765,41716.0,0.0,C460231692,1103991.29,1146783.33,0,0
382,PAYMENT,1208.13,C70770338,63988.0,62779.87,M1105218055,0.0,0.0,0,0
184,TRANSFER,1541856.92,C1022270783,0.0,0.0,C1269097316,5019881.06,6561737.98,0,0
255,CASH_OUT,102801.48,C1216984572,0.0,0.0,C253725387,611274.53,714076.01,0,0
132,PAYMENT,4297.31,C1971978616,0.0,0.0,M1565617185,0.0,0.0,0,0
350,PAYMENT,1518.43,C1205524729,0.0,0.0,M332513523,0.0,0.0,0,0
353,CASH_IN,154623.29,C986330082,30682.0,185305.29,C1166375084,29529.86,0.0,0,0
185,CASH_OUT,49301.1,C1364999125,0.0,0.0,C1713313805,222239.78,271540.88,0,0
324,PAYMENT,6387.01,C1195129944,11629.0,5241.99,M432873923,0.0,0.0,0,0
275,PAYMENT,16195.75,C1331789086,0.0,0.0,M2127761197,0.0,0.0,0,0
206,TRANSFER,20453.81,C1385995264,44927.38,24473.57,C1952993289,771300.81,791754.62,0,0
140,CASH_IN,181182.29,C491652658,21436.0,202618.29,C1050484964,0.0,0.0,0,0
